,SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
109,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1,70.08000000000001,3,0.7748129921524709,2.0609059008700576,4.7
110,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,90.71,3,0.7561126179376193,2.388578589541881,37.15
111,CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,75.63,1,0.6873912910782809,2.1569587357984243,5.5
112,CC(=O)NCc1cccc(C(=O)O)c1,66.4,1,0.7527211257995998,1.5531012334654175,38.9
113,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,75.27000000000001,1,0.8008194430489943,1.7859212344691515,6.31
114,C[C@@H](C(N)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,86.46000000000001,1,0.6737745001111165,2.7526860803779414,3.0
115,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,93.09,3,0.7044017435347045,2.568097320709402,3.0
116,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,71.09,2,0.8234842482068295,2.387277990006794,6.92
117,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,78.25,3,0.9285532031805762,2.1330185438689497,3.0
118,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,72.19,2,0.849523695002097,2.150688320970991,4.0
119,CCOC(=O)N1CCC(Nc2cc(OC)ccn2)CC1,63.69,2,0.9143267808240784,2.1007805727193727,4.0
120,Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,76.37,3,0.6814709815726989,2.507678243526499,3.0
121,CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,71.33,3,0.6867672976170965,2.4437775663867374,3.0
122,Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,76.37,3,0.6814709815726989,2.3931588502437258,3.0
123,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,71.33,3,0.6582979700988145,2.3102083356175083,36.0
124,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,76.37,3,0.6814709815726989,2.4262745598861954,3.0
125,Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)O,76.37,3,0.7161809175651211,2.36793349813105,3.0
126,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,98.21,2,0.8017404583515643,2.119921724589608,3.0
127,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,98.21,2,0.7870767722234109,2.040663733684223,21.0
128,NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,69.11,2,0.8629025498994033,2.1511016222014785,31.0
129,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,98.21,2,0.7870767722234108,2.1046052721457613,27.0
130,CS(=O)(=O)c1ccc([C@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,76.13,3,0.828247045024215,2.7414377307146367,43.65
131,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,76.13,3,0.828247045024215,2.7414377307146367,29.51
132,CN(C)c1ccnc2sc(C(N)=O)c(N)c12,85.24000000000001,2,0.8155500403175491,2.564927008443144,3.0
133,Cc1ccc2c(N)c(C(N)=O)sc2n1,82.0,2,0.7386866157526356,2.290059128202259,13.0
134,COc1cccc(Oc2cncnc2O)c1,64.47,2,0.8528590711143106,2.283932756284788,3.0
135,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,68.78,3,0.8892761172918336,2.3823033356175074,3.0
136,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,93.09,2,0.7679211767666074,2.9969332767046826,4.2
137,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,93.09,2,0.6972192166381926,2.5300352369703543,7.5
138,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,93.09,2,0.7890654914661435,2.336052367398363,13.0
139,O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,71.95,3,0.7781720667973957,1.8912288516922509,16.0
140,CSCCC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1,83.56,3,0.7268327831824803,2.8425108117462354,31.0
141,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,71.33,3,0.6532846263847157,2.3201906907519927,3.0
142,O=C(NCCc1ccccc1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,96.85,3,0.7116489688886103,2.1483891568233275,3.0
143,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,84.72999999999999,3,0.6903529971802189,2.3544248460205037,3.0
144,COc1ccc2nc(C)cc(OCC(=O)Nc3ccccc3OC)c2c1,69.68,3,0.7342484242977336,1.9003615060956776,138.04
145,COc1cc(NC(C)CCCN)c2ncccc2c1,60.17,2,0.8371289360458547,2.6335930400849,3.0
146,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,86.18,2,0.7916266736810947,1.7627405343309803,3.0
147,COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,81.41,3,0.7726345351234016,2.179541785627192,3.98
148,CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,81.41,3,0.736560173033363,2.218425063752385,3.0
149,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,63.6,2,0.8477638711526184,2.2311336974893408,82.0
150,COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1,67.00999999999999,3,0.7723897034733065,1.8127397112266213,11.22
151,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,79.55,3,0.8721299909048752,2.588595114833197,13.0
152,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,89.61000000000001,3,0.7321299979955067,2.644615812026757,150.0
153,Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F,89.61000000000001,3,0.7365772380638737,2.5151175244531245,150.0
154,Cc1nc2ccccn2c1-c1ccnc(N)n1,69.1,3,0.6837274348829221,2.395192170537575,50.12
155,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,87.15,3,0.7083635802993634,2.0508221864784897,11.0
156,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,87.15000000000002,3,0.7147443619914222,2.6374380779106694,3.0
157,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.7147443619914222,2.6235218385944297,5.0
158,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.7147443619914222,2.6235218385944297,8.0
159,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,87.15,3,0.7334845155143865,1.9912683041563335,3.6
160,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.6718202411726539,2.821306141037594,3.0
161,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,87.15,3,0.6867218022548148,2.159510680346584,6.33
162,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.6618580825137935,2.698038642119087,9.0
163,N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,70.32,2,0.8592502913465049,2.209965585055107,3.0
164,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,80.67,2,0.8101998437002268,2.129702626475225,3.0
165,CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,80.67,2,0.8783781942424829,1.9099815312155943,3.0
166,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,83.91,2,0.6861710002727677,2.1880808978525863,9.0
167,N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,70.32,2,0.9089186481339262,1.7859515076270824,6.0
168,N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1,70.32,2,0.9359977917649536,1.926053432754076,3.0
169,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,80.67,2,0.7509863232707295,2.282450961838021,3.0
170,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,78.91,2,0.8607773811602134,2.7467015102779837,28.67
171,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,80.67,2,0.8649275959973685,2.031223892080533,10.0
172,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,80.67,2,0.7917448789577108,2.263141346453408,3.0
173,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,80.67,2,0.8113160873987919,2.1929405262529578,3.0
174,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,80.67,2,0.8400316005559811,2.1430694903805527,3.0
175,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2CCC(=O)O)c(C)c1,71.44,2,0.7755040850955875,2.325997115684176,3.0
176,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,89.67,2,0.6678127203793451,1.7604732129738565,3.0
177,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,80.67,2,0.7509863232707295,2.311581731068792,4.0
178,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,80.67,2,0.842478219196889,2.1083135140491898,3.0
179,Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,70.32,2,0.9161278361198,2.183225466711912,3.0
180,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O,83.91,2,0.8007130416523489,2.226835577222637,13.0
181,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,86.46000000000001,2,0.8044130990894017,2.298650961838021,3.0
182,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,80.67,2,0.8606529220307558,1.9475353773694373,3.0
183,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,80.67,2,0.869071996323122,2.0292895829045428,3.0
184,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2O[C@@H](C)C(=O)O)c(C)c1,80.67,2,0.7583635311146785,2.778512070883476,3.0
185,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,70.32,2,0.931747590868824,2.094221091655154,3.0
186,Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,83.91,2,0.7773762898570661,2.364322721377839,3.0
187,Nc1ccc(OCC(=O)O)c(-c2ccccc2)c1,72.55,2,0.808605836441972,1.6996724395665763,3.0
188,CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,80.67,2,0.8174255985704473,2.188438060892233,12.0
189,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,62.3,2,0.9034566339582102,2.2119470951261864,10.0
